center,left,right,target,var1,var2,speed
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\center_2018_12_18_14_50_21_080.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\left_2018_12_18_14_50_21_080.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\right_2018_12_18_14_50_21_080.jpg,0,0.07239646,0,4.09985
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\center_2018_12_18_14_50_21_155.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\left_2018_12_18_14_50_21_155.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\right_2018_12_18_14_50_21_155.jpg,0,0.04811113,0,4.078998
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\center_2018_12_18_14_50_21_226.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\left_2018_12_18_14_50_21_226.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\right_2018_12_18_14_50_21_226.jpg,0,0.2913204,0,4.237086
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\center_2018_12_18_14_50_21_297.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\left_2018_12_18_14_50_21_297.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\right_2018_12_18_14_50_21_297.jpg,0,0.479923,0,4.516304
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\center_2018_12_18_14_50_21_375.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\left_2018_12_18_14_50_21_375.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\right_2018_12_18_14_50_21_375.jpg,0,0.7399177,0,5.081092
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\center_2018_12_18_14_50_21_447.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\left_2018_12_18_14_50_21_447.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\right_2018_12_18_14_50_21_447.jpg,0,0.9536921,0,5.876423
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\center_2018_12_18_14_50_21_514.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\left_2018_12_18_14_50_21_514.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\right_2018_12_18_14_50_21_514.jpg,0,1,0,6.563597
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\center_2018_12_18_14_50_21_591.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\left_2018_12_18_14_50_21_591.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\right_2018_12_18_14_50_21_591.jpg,0,1,0,7.477215
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\center_2018_12_18_14_50_21_661.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\left_2018_12_18_14_50_21_661.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\right_2018_12_18_14_50_21_661.jpg,0,1,0,8.157769
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\center_2018_12_18_14_50_21_738.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\left_2018_12_18_14_50_21_738.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\right_2018_12_18_14_50_21_738.jpg,0,1,0,9.058991
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\center_2018_12_18_14_50_21_814.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\left_2018_12_18_14_50_21_814.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\right_2018_12_18_14_50_21_814.jpg,0,1,0,9.953147
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\center_2018_12_18_14_50_21_891.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\left_2018_12_18_14_50_21_891.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\right_2018_12_18_14_50_21_891.jpg,0,1,0,10.84025
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\center_2018_12_18_14_50_21_965.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\left_2018_12_18_14_50_21_965.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\right_2018_12_18_14_50_21_965.jpg,0,1,0,11.55544
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\center_2018_12_18_14_50_22_043.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\left_2018_12_18_14_50_22_043.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\right_2018_12_18_14_50_22_043.jpg,0,1,0,12.41398
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\center_2018_12_18_14_50_22_113.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\left_2018_12_18_14_50_22_113.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\right_2018_12_18_14_50_22_113.jpg,0,1,0,13.12201
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\center_2018_12_18_14_50_22_193.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\left_2018_12_18_14_50_22_193.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\right_2018_12_18_14_50_22_193.jpg,0,1,0,14.22264
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\center_2018_12_18_14_50_22_262.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\left_2018_12_18_14_50_22_262.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\right_2018_12_18_14_50_22_262.jpg,0,1,0,14.56928
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\center_2018_12_18_14_50_22_342.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\left_2018_12_18_14_50_22_342.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\right_2018_12_18_14_50_22_342.jpg,0,1,0,15.45808
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\center_2018_12_18_14_50_22_411.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\left_2018_12_18_14_50_22_411.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\right_2018_12_18_14_50_22_411.jpg,0,1,0,16.30841
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\center_2018_12_18_14_50_22_489.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\left_2018_12_18_14_50_22_489.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\right_2018_12_18_14_50_22_489.jpg,0,1,0,17.16109
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\center_2018_12_18_14_50_22_559.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\left_2018_12_18_14_50_22_559.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\right_2018_12_18_14_50_22_559.jpg,0,1,0,17.9903
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\center_2018_12_18_14_50_22_636.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\left_2018_12_18_14_50_22_636.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\right_2018_12_18_14_50_22_636.jpg,0,1,0,18.80183
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\center_2018_12_18_14_50_22_711.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\left_2018_12_18_14_50_22_711.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\right_2018_12_18_14_50_22_711.jpg,0,1,0,19.60681
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\center_2018_12_18_14_50_22_793.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\left_2018_12_18_14_50_22_793.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\right_2018_12_18_14_50_22_793.jpg,0,1,0,20.40535
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\center_2018_12_18_14_50_22_875.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\left_2018_12_18_14_50_22_875.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\right_2018_12_18_14_50_22_875.jpg,0,1,0,21.19696
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\center_2018_12_18_14_50_22_946.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\left_2018_12_18_14_50_22_946.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\right_2018_12_18_14_50_22_946.jpg,0,1,0,21.98215
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\center_2018_12_18_14_50_23_025.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\left_2018_12_18_14_50_23_025.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\right_2018_12_18_14_50_23_025.jpg,0,1,0,22.76257
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\center_2018_12_18_14_50_23_095.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\left_2018_12_18_14_50_23_095.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\right_2018_12_18_14_50_23_095.jpg,0,1,0,23.33282
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\center_2018_12_18_14_50_23_172.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\left_2018_12_18_14_50_23_172.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\right_2018_12_18_14_50_23_172.jpg,0,1,0,24.11681
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\center_2018_12_18_14_50_23_243.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\left_2018_12_18_14_50_23_243.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\right_2018_12_18_14_50_23_243.jpg,0,1,0,24.70052
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\center_2018_12_18_14_50_23_320.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\left_2018_12_18_14_50_23_320.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\right_2018_12_18_14_50_23_320.jpg,0,1,0,25.46866
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\center_2018_12_18_14_50_23_391.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\left_2018_12_18_14_50_23_391.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\right_2018_12_18_14_50_23_391.jpg,0,1,0,26.23093
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\center_2018_12_18_14_50_23_462.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\left_2018_12_18_14_50_23_462.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\right_2018_12_18_14_50_23_462.jpg,0,1,0,26.79868
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\center_2018_12_18_14_50_23_540.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\left_2018_12_18_14_50_23_540.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\right_2018_12_18_14_50_23_540.jpg,0,1,0,27.55027
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\center_2018_12_18_14_50_23_609.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\left_2018_12_18_14_50_23_609.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\right_2018_12_18_14_50_23_609.jpg,0,1,0,28.29618
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\center_2018_12_18_14_50_23_679.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\left_2018_12_18_14_50_23_679.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\right_2018_12_18_14_50_23_679.jpg,-0.01886792,1,0,28.85126
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\center_2018_12_18_14_50_23_757.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\left_2018_12_18_14_50_23_757.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\right_2018_12_18_14_50_23_757.jpg,-0.01886792,1,0,29.58629
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\center_2018_12_18_14_50_23_837.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\left_2018_12_18_14_50_23_837.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\right_2018_12_18_14_50_23_837.jpg,-0.01886792,1,0,30.18969
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\center_2018_12_18_14_50_23_910.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\left_2018_12_18_14_50_23_910.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\right_2018_12_18_14_50_23_910.jpg,-0.01886792,1,0,30.19026
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\center_2018_12_18_14_50_23_986.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\left_2018_12_18_14_50_23_986.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\right_2018_12_18_14_50_23_986.jpg,-0.03773585,1,0,30.19011
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\center_2018_12_18_14_50_24_059.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\left_2018_12_18_14_50_24_059.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\right_2018_12_18_14_50_24_059.jpg,-0.03773585,1,0,30.19015
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\center_2018_12_18_14_50_24_126.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\left_2018_12_18_14_50_24_126.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\right_2018_12_18_14_50_24_126.jpg,-0.03773585,1,0,30.1902
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\center_2018_12_18_14_50_24_201.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\left_2018_12_18_14_50_24_201.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\right_2018_12_18_14_50_24_201.jpg,-0.03773585,1,0,30.19021
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\center_2018_12_18_14_50_24_274.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\left_2018_12_18_14_50_24_274.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\right_2018_12_18_14_50_24_274.jpg,-0.03773585,1,0,30.19025
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\center_2018_12_18_14_50_24_342.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\left_2018_12_18_14_50_24_342.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\right_2018_12_18_14_50_24_342.jpg,-0.03773585,1,0,30.19026
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\center_2018_12_18_14_50_24_412.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\left_2018_12_18_14_50_24_412.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\right_2018_12_18_14_50_24_412.jpg,-0.05660377,1,0,30.19006
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\center_2018_12_18_14_50_24_489.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\left_2018_12_18_14_50_24_489.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\right_2018_12_18_14_50_24_489.jpg,-0.05660377,1,0,30.19013
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\center_2018_12_18_14_50_24_560.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\left_2018_12_18_14_50_24_560.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\right_2018_12_18_14_50_24_560.jpg,-0.05660377,1,0,30.19019
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\center_2018_12_18_14_50_24_628.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\left_2018_12_18_14_50_24_628.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\beta_simulator_windows\recording\IMG\right_2018_12_18_14_50_24_628.jpg,-0.05660377,1,0,30.19021
